sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0235	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_059	KRON_2019_059-lib1-3	data/fastqs/lib1/KRON_2019_059_1.fq.gz	data/fastqs/lib1/KRON_2019_059_2.fq.gz	1641121.338	1783143.138
s0236	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_060	KRON_2019_060-lib1-3	data/fastqs/lib1/KRON_2019_060_1.fq.gz	data/fastqs/lib1/KRON_2019_060_2.fq.gz	1536460.006	1640747.559
s0237	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_061	KRON_2019_061-lib1-3	data/fastqs/lib1/KRON_2019_061_1.fq.gz	data/fastqs/lib1/KRON_2019_061_2.fq.gz	1418728.127	1487246.847
s0238	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019_062	KRON_2019_062-lib1-3	data/fastqs/lib1/KRON_2019_062_1.fq.gz	data/fastqs/lib1/KRON_2019_062_2.fq.gz	1242431.349	1320228.651
s0239	1	lib1	HCVC5DSX7	ILLUMINA	3	KRON_2019__	KRON_2019__-lib1-3	data/fastqs/lib1/KRON_2019___1.fq.gz	data/fastqs/lib1/KRON_2019___2.fq.gz	1205175.406	1270124.449
s0240	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_01	KS_23_01-lib4-3	data/fastqs/lib4/KS_23_01_1.fq.gz	data/fastqs/lib4/KS_23_01_2.fq.gz	1584775.63	1608443.098
s0241	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_02	KS_23_02-lib4-3	data/fastqs/lib4/KS_23_02_1.fq.gz	data/fastqs/lib4/KS_23_02_2.fq.gz	1595445.179	1634285.41
s0242	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_03	KS_23_03-lib4-3	data/fastqs/lib4/KS_23_03_1.fq.gz	data/fastqs/lib4/KS_23_03_2.fq.gz	1458280.526	1471325.509
s0243	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_04	KS_23_04-lib4-3	data/fastqs/lib4/KS_23_04_1.fq.gz	data/fastqs/lib4/KS_23_04_2.fq.gz	1342625.99	1363319.181
s0244	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_05	KS_23_05-lib4-3	data/fastqs/lib4/KS_23_05_1.fq.gz	data/fastqs/lib4/KS_23_05_2.fq.gz	1161649.262	1179953.207
s0245	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_06	KS_23_06-lib4-3	data/fastqs/lib4/KS_23_06_1.fq.gz	data/fastqs/lib4/KS_23_06_2.fq.gz	1161589.489	1177136.408
s0246	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_07	KS_23_07-lib4-3	data/fastqs/lib4/KS_23_07_1.fq.gz	data/fastqs/lib4/KS_23_07_2.fq.gz	1151756.857	1160953.73
s0247	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_08	KS_23_08-lib4-3	data/fastqs/lib4/KS_23_08_1.fq.gz	data/fastqs/lib4/KS_23_08_2.fq.gz	1576022.971	1610429.4
s0248	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_09	KS_23_09-lib4-3	data/fastqs/lib4/KS_23_09_1.fq.gz	data/fastqs/lib4/KS_23_09_2.fq.gz	1432912.169	1460712.487
s0249	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_10	KS_23_10-lib4-3	data/fastqs/lib4/KS_23_10_1.fq.gz	data/fastqs/lib4/KS_23_10_2.fq.gz	1069859.358	1088677.017
s0250	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_11	KS_23_11-lib4-3	data/fastqs/lib4/KS_23_11_1.fq.gz	data/fastqs/lib4/KS_23_11_2.fq.gz	1446614.632	1453425.075
s0251	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_12	KS_23_12-lib4-3	data/fastqs/lib4/KS_23_12_1.fq.gz	data/fastqs/lib4/KS_23_12_2.fq.gz	1542728.615	1565032.951
s0252	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_13	KS_23_13-lib4-3	data/fastqs/lib4/KS_23_13_1.fq.gz	data/fastqs/lib4/KS_23_13_2.fq.gz	1427641.276	1447993.279
s0253	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_14	KS_23_14-lib4-3	data/fastqs/lib4/KS_23_14_1.fq.gz	data/fastqs/lib4/KS_23_14_2.fq.gz	968326.371	982457.09
s0254	1	lib4	22M5VMLT4	ILLUMINA	3	KS_23_15	KS_23_15-lib4-3	data/fastqs/lib4/KS_23_15_1.fq.gz	data/fastqs/lib4/KS_23_15_2.fq.gz	1587503.91	1634808.15
s0255	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_AANG3	KVP_DBG_AANG3-lib1-3	data/fastqs/lib1/KVP_DBG_AANG3_1.fq.gz	data/fastqs/lib1/KVP_DBG_AANG3_2.fq.gz	1272689.284	1317694.735
s0256	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_AERO10	KVP_DBG_AERO10-lib1-3	data/fastqs/lib1/KVP_DBG_AERO10_1.fq.gz	data/fastqs/lib1/KVP_DBG_AERO10_2.fq.gz	864884.855	881852.269
s0257	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_AERO12	KVP_DBG_AERO12-lib1-3	data/fastqs/lib1/KVP_DBG_AERO12_1.fq.gz	data/fastqs/lib1/KVP_DBG_AERO12_2.fq.gz	1311265.258	1403220.386
s0258	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Apr22AA	KVP_DBG_Apr22AA-lib1-3	data/fastqs/lib1/KVP_DBG_Apr22AA_1.fq.gz	data/fastqs/lib1/KVP_DBG_Apr22AA_2.fq.gz	1373963.507	1454974.353
s0259	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_FEB	KVP_DBG_FEB-lib1-3	data/fastqs/lib1/KVP_DBG_FEB_1.fq.gz	data/fastqs/lib1/KVP_DBG_FEB_2.fq.gz	1559124.315	1643585.092
s0260	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Feb22B	KVP_DBG_Feb22B-lib1-3	data/fastqs/lib1/KVP_DBG_Feb22B_1.fq.gz	data/fastqs/lib1/KVP_DBG_Feb22B_2.fq.gz	1333321.472	1428611.795
s0261	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22I	KVP_DBG_Mar22I-lib1-3	data/fastqs/lib1/KVP_DBG_Mar22I_1.fq.gz	data/fastqs/lib1/KVP_DBG_Mar22I_2.fq.gz	919075.642	981146.832
s0262	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22M	KVP_DBG_Mar22M-lib1-3	data/fastqs/lib1/KVP_DBG_Mar22M_1.fq.gz	data/fastqs/lib1/KVP_DBG_Mar22M_2.fq.gz	1184802.792	1266433.264
s0263	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22N	KVP_DBG_Mar22N-lib1-3	data/fastqs/lib1/KVP_DBG_Mar22N_1.fq.gz	data/fastqs/lib1/KVP_DBG_Mar22N_2.fq.gz	1387331.932	1491037.965
s0264	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22O	KVP_DBG_Mar22O-lib1-3	data/fastqs/lib1/KVP_DBG_Mar22O_1.fq.gz	data/fastqs/lib1/KVP_DBG_Mar22O_2.fq.gz	1172044.022	1249700.838
s0265	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22P	KVP_DBG_Mar22P-lib1-3	data/fastqs/lib1/KVP_DBG_Mar22P_1.fq.gz	data/fastqs/lib1/KVP_DBG_Mar22P_2.fq.gz	1388862.588	1479483.788
s0266	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22S	KVP_DBG_Mar22S-lib1-3	data/fastqs/lib1/KVP_DBG_Mar22S_1.fq.gz	data/fastqs/lib1/KVP_DBG_Mar22S_2.fq.gz	993132.857	1063903.814
s0267	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22W	KVP_DBG_Mar22W-lib1-3	data/fastqs/lib1/KVP_DBG_Mar22W_1.fq.gz	data/fastqs/lib1/KVP_DBG_Mar22W_2.fq.gz	1160066.849	1149206.655
s0268	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_Mar22X	KVP_DBG_Mar22X-lib1-3	data/fastqs/lib1/KVP_DBG_Mar22X_1.fq.gz	data/fastqs/lib1/KVP_DBG_Mar22X_2.fq.gz	1327099.195	1351787.088
s0269	1	lib1	HCVC5DSX7	ILLUMINA	3	KVP_DBG_NOV	KVP_DBG_NOV-lib1-3	data/fastqs/lib1/KVP_DBG_NOV_1.fq.gz	data/fastqs/lib1/KVP_DBG_NOV_2.fq.gz	849237.469	899286.897
s0270	1	lib1	HCVC5DSX7	ILLUMINA	3	LCDI_LERC_11688	LCDI_LERC_11688-lib1-3	data/fastqs/lib1/LCDI_LERC_11688_1.fq.gz	data/fastqs/lib1/LCDI_LERC_11688_2.fq.gz	1257885.772	1307328.586
s0271	1	lib3	22HVG3LT4	ILLUMINA	7	LH_SV_2023_01	LH_SV_2023_01-lib3-7	data/fastqs/lib3/LH_SV_2023_01_1.fq.gz	data/fastqs/lib3/LH_SV_2023_01_2.fq.gz	1540471.997	1512422.695
s0272	1	lib3	22HVG3LT4	ILLUMINA	7	LH_SV_2023_02	LH_SV_2023_02-lib3-7	data/fastqs/lib3/LH_SV_2023_02_1.fq.gz	data/fastqs/lib3/LH_SV_2023_02_2.fq.gz	1266944.082	1246137.397
s0273	1	lib5	22T3TYLT4	ILLUMINA	6	LSAM_BG_2019	LSAM_BG_2019-lib5-6	data/fastqs/lib5/LSAM_BG_2019_1.fq.gz	data/fastqs/lib5/LSAM_BG_2019_2.fq.gz	2903145.078	2897191.586
s0274	1	lib5	22T3TYLT4	ILLUMINA	6	LSAM_BS_2019	LSAM_BS_2019-lib5-6	data/fastqs/lib5/LSAM_BS_2019_1.fq.gz	data/fastqs/lib5/LSAM_BS_2019_2.fq.gz	3088763.297	3088366.325
s0275	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_JLI_2023_02	MBSP_JLI_2023_02-lib2-4	data/fastqs/lib2/MBSP_JLI_2023_02_1.fq.gz	data/fastqs/lib2/MBSP_JLI_2023_02_2.fq.gz	1354726.586	1326874.403
s0276	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_JLI_2023_03	MBSP_JLI_2023_03-lib2-4	data/fastqs/lib2/MBSP_JLI_2023_03_1.fq.gz	data/fastqs/lib2/MBSP_JLI_2023_03_2.fq.gz	1424208.671	1394031.532
s0277	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_JLI_2023_04	MBSP_JLI_2023_04-lib2-4	data/fastqs/lib2/MBSP_JLI_2023_04_1.fq.gz	data/fastqs/lib2/MBSP_JLI_2023_04_2.fq.gz	1493030.604	1480022.416
s0278	1	lib3	22HVG3LT4	ILLUMINA	7	MBSP_JSS_2022_04	MBSP_JSS_2022_04-lib3-7	data/fastqs/lib3/MBSP_JSS_2022_04_1.fq.gz	data/fastqs/lib3/MBSP_JSS_2022_04_2.fq.gz	1327996.72	1297427.604
s0279	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_JSS_2022_05	MBSP_JSS_2022_05-lib2-4	data/fastqs/lib2/MBSP_JSS_2022_05_1.fq.gz	data/fastqs/lib2/MBSP_JSS_2022_05_2.fq.gz	1272302.407	1258068.687
s0280	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_JSS_2022_06	MBSP_JSS_2022_06-lib2-4	data/fastqs/lib2/MBSP_JSS_2022_06_1.fq.gz	data/fastqs/lib2/MBSP_JSS_2022_06_2.fq.gz	1488664.049	1473585.906
s0281	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_JSS_2022_08	MBSP_JSS_2022_08-lib2-4	data/fastqs/lib2/MBSP_JSS_2022_08_1.fq.gz	data/fastqs/lib2/MBSP_JSS_2022_08_2.fq.gz	1601043.474	1582332.53
s0282	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_JSS_2022_09	MBSP_JSS_2022_09-lib2-4	data/fastqs/lib2/MBSP_JSS_2022_09_1.fq.gz	data/fastqs/lib2/MBSP_JSS_2022_09_2.fq.gz	1428937.436	1417041.369
s0283	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_JSS_2022_18	MBSP_JSS_2022_18-lib2-4	data/fastqs/lib2/MBSP_JSS_2022_18_1.fq.gz	data/fastqs/lib2/MBSP_JSS_2022_18_2.fq.gz	1313540.022	1324287.634
s0284	1	lib3	22HVG3LT4	ILLUMINA	7	MBSP_JSS_2023_3	MBSP_JSS_2023_3-lib3-7	data/fastqs/lib3/MBSP_JSS_2023_3_1.fq.gz	data/fastqs/lib3/MBSP_JSS_2023_3_2.fq.gz	1472988.11	1449540.722
s0285	1	lib3	22HVG3LT4	ILLUMINA	7	MBSP_JSS_2023_4	MBSP_JSS_2023_4-lib3-7	data/fastqs/lib3/MBSP_JSS_2023_4_1.fq.gz	data/fastqs/lib3/MBSP_JSS_2023_4_2.fq.gz	1699747.075	1677702.991
s0286	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_01	MBSP_RMO_2022_01-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_01_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_01_2.fq.gz	1233468.018	1313119.052
s0287	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_02	MBSP_RMO_2022_02-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_02_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_02_2.fq.gz	1018632.683	998269.404
s0288	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_04	MBSP_RMO_2022_04-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_04_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_04_2.fq.gz	1214955.209	1198052.719
s0289	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_05	MBSP_RMO_2022_05-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_05_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_05_2.fq.gz	1246406.262	1325105.331
s0290	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_10	MBSP_RMO_2022_10-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_10_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_10_2.fq.gz	1310089.832	1238285.702
s0291	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_11	MBSP_RMO_2022_11-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_11_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_11_2.fq.gz	1396989.693	1483852.818
s0292	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_12	MBSP_RMO_2022_12-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_12_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_12_2.fq.gz	1204052.665	1190162.161
s0293	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_13	MBSP_RMO_2022_13-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_13_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_13_2.fq.gz	1297593.573	1287310.614
s0294	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_14	MBSP_RMO_2022_14-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_14_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_14_2.fq.gz	1415922.776	1477986.734
s0295	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_15	MBSP_RMO_2022_15-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_15_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_15_2.fq.gz	1455531.359	1519120.268
s0296	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_16	MBSP_RMO_2022_16-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_16_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_16_2.fq.gz	1052478.283	1112194.63
s0297	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_17	MBSP_RMO_2022_17-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_17_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_17_2.fq.gz	863422.48	915661.161
s0297	2	lib3	22HVG3LT4	ILLUMINA	7	MBSP_RMO_2022_17	MBSP_RMO_2022_17-lib3-7	data/fastqs/lib3/MBSP_RMO_2022_17_1.fq.gz	data/fastqs/lib3/MBSP_RMO_2022_17_2.fq.gz	1317533.37	1308785.842
s0298	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_18	MBSP_RMO_2022_18-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_18_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_18_2.fq.gz	1215915.882	1295298.38
s0299	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_19	MBSP_RMO_2022_19-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_19_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_19_2.fq.gz	982356.618	1048895.111
s0300	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_20	MBSP_RMO_2022_20-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_20_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_20_2.fq.gz	1007032.035	1071484.277
s0301	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_21	MBSP_RMO_2022_21-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_21_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_21_2.fq.gz	1533894.093	1630594.044
s0302	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_22	MBSP_RMO_2022_22-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_22_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_22_2.fq.gz	1539945.128	1636365.95
s0303	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_23	MBSP_RMO_2022_23-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_23_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_23_2.fq.gz	1499948.172	1581117.558
s0304	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_24	MBSP_RMO_2022_24-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_24_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_24_2.fq.gz	1400047.969	1484839.034
s0305	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_25	MBSP_RMO_2022_25-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_25_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_25_2.fq.gz	1591202.009	1694443.725
s0306	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_26	MBSP_RMO_2022_26-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_26_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_26_2.fq.gz	1449471.214	1400540.592
s0307	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_27	MBSP_RMO_2022_27-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_27_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_27_2.fq.gz	1430266.67	1414723.152
s0308	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_28	MBSP_RMO_2022_28-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_28_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_28_2.fq.gz	1233516.32	1216046.264
s0309	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_29	MBSP_RMO_2022_29-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_29_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_29_2.fq.gz	1494342.417	1471880.513
s0310	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_31	MBSP_RMO_2022_31-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_31_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_31_2.fq.gz	1260158.653	1242804.831
s0311	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_32	MBSP_RMO_2022_32-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_32_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_32_2.fq.gz	1067610.247	1050329.446
s0312	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_33	MBSP_RMO_2022_33-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_33_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_33_2.fq.gz	1267652.587	1245916.346
s0313	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_34	MBSP_RMO_2022_34-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_34_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_34_2.fq.gz	1359052.698	1340363.426
s0314	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_35	MBSP_RMO_2022_35-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_35_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_35_2.fq.gz	1501469.964	1560928.765
s0315	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_37	MBSP_RMO_2022_37-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_37_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_37_2.fq.gz	1335758.135	1319638.544
s0316	1	lib4	22M5VMLT4	ILLUMINA	3	MBSP_RMO_2022_38	MBSP_RMO_2022_38-lib4-3	data/fastqs/lib4/MBSP_RMO_2022_38_1.fq.gz	data/fastqs/lib4/MBSP_RMO_2022_38_2.fq.gz	1434485.911	1454214.79
s0316	2	lib5	22T3TYLT4	ILLUMINA	6	MBSP_RMO_2022_38	MBSP_RMO_2022_38-lib5-6	data/fastqs/lib5/MBSP_RMO_2022_38_1.fq.gz	data/fastqs/lib5/MBSP_RMO_2022_38_2.fq.gz	4242151.966	4283562.913
s0317	1	lib3	22HVG3LT4	ILLUMINA	7	MBSP_RMO_2022_39	MBSP_RMO_2022_39-lib3-7	data/fastqs/lib3/MBSP_RMO_2022_39_1.fq.gz	data/fastqs/lib3/MBSP_RMO_2022_39_2.fq.gz	1234418.871	1210280.898
s0318	1	lib4	22M5VMLT4	ILLUMINA	3	MBSP_RMO_2022_41	MBSP_RMO_2022_41-lib4-3	data/fastqs/lib4/MBSP_RMO_2022_41_1.fq.gz	data/fastqs/lib4/MBSP_RMO_2022_41_2.fq.gz	1715623.796	1761748.216
s0319	1	lib2	22HM5LLT4	ILLUMINA	4	MBSP_RMO_2022_56	MBSP_RMO_2022_56-lib2-4	data/fastqs/lib2/MBSP_RMO_2022_56_1.fq.gz	data/fastqs/lib2/MBSP_RMO_2022_56_2.fq.gz	1151151.592	1146009.651
s0319	2	lib3	22HVG3LT4	ILLUMINA	7	MBSP_RMO_2022_56	MBSP_RMO_2022_56-lib3-7	data/fastqs/lib3/MBSP_RMO_2022_56_1.fq.gz	data/fastqs/lib3/MBSP_RMO_2022_56_2.fq.gz	1126916.004	1100422.663
s0320	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_68	MBSP_RMO_2022_68-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_68_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_68_2.fq.gz	1328381.079	1405255.528
s0321	1	lib3	22HVG3LT4	ILLUMINA	7	MBSP_RMO_2022_69	MBSP_RMO_2022_69-lib3-7	data/fastqs/lib3/MBSP_RMO_2022_69_1.fq.gz	data/fastqs/lib3/MBSP_RMO_2022_69_2.fq.gz	1324530.424	1297645.476
s0322	1	lib1	HCVC5DSX7	ILLUMINA	3	MBSP_RMO_2022_73	MBSP_RMO_2022_73-lib1-3	data/fastqs/lib1/MBSP_RMO_2022_73_1.fq.gz	data/fastqs/lib1/MBSP_RMO_2022_73_2.fq.gz	942500.571	995975.944
s0323	1	lib3	22HVG3LT4	ILLUMINA	7	MBSP_RMO_2022_76	MBSP_RMO_2022_76-lib3-7	data/fastqs/lib3/MBSP_RMO_2022_76_1.fq.gz	data/fastqs/lib3/MBSP_RMO_2022_76_2.fq.gz	1135570.873	1110236.429
s0324	1	lib3	22HVG3LT4	ILLUMINA	7	MBSP_RMO_2023_1	MBSP_RMO_2023_1-lib3-7	data/fastqs/lib3/MBSP_RMO_2023_1_1.fq.gz	data/fastqs/lib3/MBSP_RMO_2023_1_2.fq.gz	1618119.293	1607766.213
s0325	1	lib3	22HVG3LT4	ILLUMINA	7	MDOSP_JSS_2023_1	MDOSP_JSS_2023_1-lib3-7	data/fastqs/lib3/MDOSP_JSS_2023_1_1.fq.gz	data/fastqs/lib3/MDOSP_JSS_2023_1_2.fq.gz	1124309.866	1137332.295
s0326	1	lib2	22HM5LLT4	ILLUMINA	4	MDOSP_KAM_2023_1	MDOSP_KAM_2023_1-lib2-4	data/fastqs/lib2/MDOSP_KAM_2023_1_1.fq.gz	data/fastqs/lib2/MDOSP_KAM_2023_1_2.fq.gz	1329836.166	1300192.469
s0327	1	lib1	HCVC5DSX7	ILLUMINA	3	MF_CRP_03_2023_01	MF_CRP_03_2023_01-lib1-3	data/fastqs/lib1/MF_CRP_03_2023_01_1.fq.gz	data/fastqs/lib1/MF_CRP_03_2023_01_2.fq.gz	1446228.003	1503511.675
s0328	1	lib1	HCVC5DSX7	ILLUMINA	3	MF_CRP_03_2023_02	MF_CRP_03_2023_02-lib1-3	data/fastqs/lib1/MF_CRP_03_2023_02_1.fq.gz	data/fastqs/lib1/MF_CRP_03_2023_02_2.fq.gz	1644037.931	1670629.222
s0329	1	lib1	HCVC5DSX7	ILLUMINA	3	MF_EM_03_2023_03	MF_EM_03_2023_03-lib1-3	data/fastqs/lib1/MF_EM_03_2023_03_1.fq.gz	data/fastqs/lib1/MF_EM_03_2023_03_2.fq.gz	1512701.656	1574417.73
s0329	2	lib5	22T3TYLT4	ILLUMINA	6	MF_EM_03_2023_03	MF_EM_03_2023_03-lib5-6	data/fastqs/lib5/MF_EM_03_2023_03_1.fq.gz	data/fastqs/lib5/MF_EM_03_2023_03_2.fq.gz	2680893.785	2682353.495
s0330	1	lib1	HCVC5DSX7	ILLUMINA	3	MF_EM_03_2023_04	MF_EM_03_2023_04-lib1-3	data/fastqs/lib1/MF_EM_03_2023_04_1.fq.gz	data/fastqs/lib1/MF_EM_03_2023_04_2.fq.gz	1580468.589	1649697.126
s0331	1	lib1	HCVC5DSX7	ILLUMINA	3	MF_EM_03_2023_05	MF_EM_03_2023_05-lib1-3	data/fastqs/lib1/MF_EM_03_2023_05_1.fq.gz	data/fastqs/lib1/MF_EM_03_2023_05_2.fq.gz	1595445.904	1637076.246
s0332	1	lib2	22HM5LLT4	ILLUMINA	4	MF_HH_03_2023_06	MF_HH_03_2023_06-lib2-4	data/fastqs/lib2/MF_HH_03_2023_06_1.fq.gz	data/fastqs/lib2/MF_HH_03_2023_06_2.fq.gz	1342610.476	1330924.814
s0333	1	lib4	22M5VMLT4	ILLUMINA	3	MJV_2024_1	MJV_2024_1-lib4-3	data/fastqs/lib4/MJV_2024_1_1.fq.gz	data/fastqs/lib4/MJV_2024_1_2.fq.gz	1002014.521	1015007.623
